utcMicrosecondsSinceEpoch,headX,headY,headZ,neckX,neckY,neckZ,leftShoulderX,leftShoulderY,leftShoulderZ,rightShoulderX,rightShoulderY,rightShoulderZ,leftElbowX,leftElbowY,leftElbowZ,rightElbowX,rightElbowY,rightElbowZ,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ,torsoX,torsoY,torsoZ,leftHipX,leftHipY,leftHipZ,rightHipX,rightHipY,rightHipZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftFootX,leftFootY,leftFootZ,rightFootX,rightFootY,rightFootZ
1636576712885000,-25.8712,13.9046,140.762,-23.7183,-2.86758,143.987,-33.7447,-3.54388,148.346,-13.6919,-2.19129,139.628,-33.7447,-23.8405,148.346,-5.91859,-21.5081,136.31300000000002,-33.7448,-44.1371,148.346,-8.04097,-42.7697,135.865,-21.8487,-18.1525,145.916,-26.4055,-33.8708,150.639,-13.5528,-33.0039,145.051,-26.4055,-64.9127,150.639,-13.5528,-64.0458,145.051,-26.4052,-94.7607,150.638,-13.5528,-93.8938,145.051
1636576712918000,-25.8368,13.9124,140.678,-23.7508,-2.85234,144.054,-33.667500000000004,-3.45386,148.66,-13.8341,-2.25081,139.449,-33.667500000000004,-23.7505,148.66,-5.91865,-21.432,136.331,-33.6676,-44.0471,148.66,-8.02328,-42.6977,135.928,-21.8642,-18.117,146.123,-26.3354,-33.7673,151.144,-13.6197,-32.995999999999995,145.239,-26.3354,-64.8092,151.144,-13.6197,-64.03790000000001,145.239,-26.3351,-94.6572,151.144,-13.6197,-93.8859,145.239
1636576712961000,-25.841500000000003,13.9171,140.893,-23.7028,-2.78203,144.16,-33.6113,-3.45554,148.777,-13.7944,-2.10852,139.543,-33.6113,-23.7522,148.777,-5.92184,-21.3839,136.327,-33.6114,-44.0488,148.777,-8.04453,-42.641000000000005,135.679,-21.768,-18.0597,146.083,-26.1829,-33.769,150.966,-13.4835,-32.9058,145.048,-26.1829,-64.8109,150.966,-13.4835,-63.9477,145.048,-26.1826,-94.6589,150.965,-13.4835,-93.7957,145.048
1636576712997000,-25.9712,13.991499999999998,141.04000000000002,-23.7121,-2.68167,144.30599999999998,-33.5839,-3.36086,149.002,-13.8404,-2.00248,139.611,-33.5839,-23.6575,149.002,-5.91416,-21.3104,136.325,-33.584,-43.9541,149.002,-8.056180000000001,-42.5668,135.68,-21.6642,-17.9205,146.408,-25.9431,-33.5945,151.518,-13.2895,-32.724000000000004,145.499,-25.9431,-64.6365,151.518,-13.2895,-63.7659,145.499,-25.9428,-94.4844,151.518,-13.2895,-93.6139,145.499
1636576713029000,-26.0235,14.0642,141.221,-23.6781,-2.61946,144.267,-33.5596,-3.45915,148.91500000000002,-13.796600000000002,-1.77978,139.619,-33.5596,-23.7558,148.91500000000002,-6.04032,-21.0571,136.057,-33.5596,-44.0524,148.91500000000002,-7.94306,-42.3401,135.668,-21.5131,-17.8735,146.114,-25.6809,-33.665800000000004,150.94,-13.0154,-32.5895,144.983,-25.6809,-64.7077,150.94,-13.0154,-63.6314,144.983,-25.6806,-94.5557,150.94,-13.0154,-93.4794,144.983
1636576713051000,-25.9765,13.8832,141.31099999999998,-23.5292,-2.86269,144.139,-33.4518,-3.85093,148.667,-13.6067,-1.87446,139.612,-33.4518,-24.1476,148.667,-5.98929,-20.9471,136.178,-33.4519,-44.4442,148.667,-7.90669,-42.2315,135.85899999999998,-21.2981,-18.1386,145.695,-25.4269,-34.048,150.152,-12.707,-32.781099999999995,144.348,-25.4269,-65.0899,150.152,-12.707,-63.823,144.348,-25.4267,-94.9379,150.152,-12.707,-93.671,144.348
1636576713083000,-25.9795,13.868199999999998,141.03900000000002,-23.5595,-2.8612,143.998,-33.4841,-3.86553,148.52100000000002,-13.634899999999998,-1.85688,139.475,-33.4841,-24.1622,148.52100000000002,-5.97203,-21.1601,136.25,-33.4841,-44.4588,148.52100000000002,-7.99032,-42.4368,136.02,-21.2893,-18.130000000000003,145.589,-25.3759,-34.0422,150.078,-12.6621,-32.7556,144.283,-25.3759,-65.0841,150.078,-12.6621,-63.7975,144.283,-25.3757,-94.9321,150.077,-12.6621,-93.6455,144.283
1636576713122000,-25.9382,13.7923,141.06400000000002,-23.5711,-2.90638,144.123,-33.4691,-3.80517,148.726,-13.6731,-2.00759,139.52100000000002,-33.4691,-24.1018,148.726,-5.93821,-21.2164,136.284,-33.4691,-44.3984,148.726,-8.0248,-42.4877,136.15699999999998,-21.3574,-18.1624,145.905,-25.4869,-33.9943,150.636,-12.8004,-32.8423,144.736,-25.4869,-65.03630000000001,150.636,-12.8004,-63.8843,144.736,-25.4867,-94.8842,150.635,-12.8004,-93.7322,144.736
1636576713162000,-25.987,13.9048,140.927,-23.5554,-2.89539,144.026,-33.4301,-3.75277,148.68699999999998,-13.680699999999998,-2.03801,139.364,-33.4301,-24.0494,148.68699999999998,-5.92031,-21.3441,136.3,-33.4302,-44.346,148.68699999999998,-8.04699,-42.612,136.196,-21.3722,-18.1526,145.844,-25.5193,-33.9594,150.651,-12.8587,-32.8601,144.675,-25.5193,-65.0013,150.651,-12.8587,-63.902,144.675,-25.5191,-94.8493,150.651,-12.8587,-93.75,144.675
1636576713194000,-26.0493,14.023,141.059,-23.6257,-2.67521,144.137,-33.4799,-3.5307699999999995,148.84300000000002,-13.7715,-1.81964,139.43099999999998,-33.4799,-23.8274,148.84300000000002,-5.91883,-21.3527,136.31300000000002,-33.480000000000004,-44.124,148.84300000000002,-7.95844,-42.616,135.727,-21.429,-17.9302,145.964,-25.5479,-33.7335,150.80599999999998,-12.9168,-32.6368,144.774,-25.5479,-64.7754,150.80599999999998,-12.9168,-63.678700000000006,144.774,-25.5477,-94.6234,150.80599999999998,-12.9168,-93.5267,144.774
1636576713218000,-26.0781,13.9939,141.233,-23.629,-2.71957,144.15699999999998,-33.4996,-3.63311,148.818,-13.7584,-1.80603,139.497,-33.4996,-23.9297,148.818,-5.91247,-21.1412,136.294,-33.499700000000004,-44.2264,148.818,-7.87993,-42.4152,135.75,-21.4215,-17.9893,145.839,-25.5391,-33.8444,150.50799999999998,-12.8889,-32.6736,144.535,-25.5391,-64.8863,150.50799999999998,-12.8889,-63.7155,144.535,-25.539,-94.7343,150.50799999999998,-12.8889,-93.5635,144.535
1636576713252000,-25.9917,13.843799999999998,141.221,-23.5486,-2.86665,144.042,-33.42,-3.82834,148.692,-13.6772,-1.90496,139.393,-33.42,-24.125,148.692,-5.91183,-21.1391,136.352,-33.420100000000005,-44.4216,148.692,-7.948220000000001,-42.4102,135.917,-21.331200000000003,-18.1491,145.589,-25.4383,-34.0478,150.115,-12.7892,-32.8155,144.15699999999998,-25.4383,-65.08970000000001,150.115,-12.7892,-63.8574,144.15699999999998,-25.4382,-94.9377,150.115,-12.7892,-93.7054,144.15699999999998
1636576713288000,-25.8941,13.8719,141.05,-23.4614,-2.81678,144.017,-33.3387,-3.73315,148.663,-13.5841,-1.90042,139.37,-33.3387,-24.0298,148.663,-5.90695,-21.2663,136.315,-33.3387,-44.3264,148.663,-7.998869999999999,-42.5341,135.94400000000002,-21.2614,-18.0895,145.68099999999998,-25.3927,-33.9497,150.324,-12.73,-32.7749,144.368,-25.3927,-64.9916,150.324,-12.73,-63.8168,144.368,-25.3926,-94.8396,150.324,-12.73,-93.6648,144.368
1636576713322000,-25.8051,13.828,141.128,-23.416,-2.91819,144.01,-33.3082,-3.80656,148.63,-13.5238,-2.0298100000000003,139.39,-33.3082,-24.1032,148.63,-5.89212,-21.2929,136.328,-33.3083,-44.3998,148.63,-8.00629,-42.5581,135.908,-21.282,-18.2044,145.64,-25.4916,-34.0603,150.232,-12.8046,-32.9209,144.307,-25.4916,-65.10220000000001,150.232,-12.8046,-63.9628,144.307,-25.4915,-94.9502,150.232,-12.8046,-93.8108,144.307
1636576713355000,-25.8854,13.937,141.01,-23.5864,-2.80876,144.136,-33.4265,-3.5698300000000005,148.885,-13.7463,-2.04769,139.387,-33.4264,-23.8665,148.885,-5.8949,-21.3462,136.29500000000002,-33.4265,-44.1631,148.885,-7.955920000000001,-42.6178,135.933,-21.5059,-18.0739,146.001,-25.7353,-33.8271,150.91,-13.1157,-32.8511,144.82,-25.7353,-64.869,150.91,-13.1157,-63.893,144.82,-25.7352,-94.717,150.91,-13.1157,-93.741,144.82
1636576713388000,-25.9418,13.8964,141.161,-23.6457,-2.83326,144.224,-33.4965,-3.63952,148.94400000000002,-13.794900000000002,-2.02699,139.503,-33.4965,-23.9362,148.94400000000002,-6.0385,-21.151,136.102,-33.4966,-44.2328,148.94400000000002,-7.82727,-42.4461,136.084,-21.5292,-18.1011,146.033,-25.724,-33.8855,150.866,-13.1013,-32.8524,144.817,-25.724,-64.9274,150.866,-13.1013,-63.8943,144.817,-25.7239,-94.7754,150.866,-13.1013,-93.7423,144.817
1636576713421000,-25.8894,13.8816,141.127,-23.5771,-2.77645,144.197,-33.464600000000004,-3.5943600000000004,148.83800000000002,-13.6896,-1.95854,139.555,-33.464600000000004,-23.891,148.83800000000002,-5.984640000000001,-21.1488,136.219,-33.4647,-44.1876,148.83800000000002,-7.88535,-42.4195,135.612,-21.4596,-18.0434,146.017,-25.6781,-33.834500000000006,150.81199999999998,-13.006200000000002,-32.7862,144.863,-25.6781,-64.8764,150.81199999999998,-13.006200000000002,-63.8282,144.863,-25.678,-94.7244,150.81199999999998,-13.006200000000002,-93.6761,144.863
1636576713455000,-25.8276,13.8668,141.007,-23.5259,-2.7728200000000003,144.08499999999998,-33.3962,-3.57879,148.76600000000002,-13.6555,-1.96685,139.404,-33.3962,-23.8754,148.76600000000002,-5.94418,-21.2,136.235,-33.3962,-44.1721,148.76600000000002,-7.960509999999999,-42.4637,135.582,-21.4076,-18.0378,145.923,-25.6155,-33.8194,150.761,-12.963399999999998,-32.7863,144.761,-25.6155,-64.8613,150.761,-12.963399999999998,-63.8282,144.761,-25.6154,-94.7093,150.761,-12.963399999999998,-93.6762,144.761
1636576713488000,-25.8334,13.8878,140.962,-23.5264,-2.81205,144.00799999999998,-33.393,-3.62819,148.695,-13.6597,-1.99591,139.321,-33.393,-23.9248,148.695,-5.91911,-21.2623,136.261,-33.393,-44.2215,148.695,-8.00276,-42.525400000000005,135.735,-21.4315,-18.0907,145.757,-25.6593,-33.8923,150.51,-13.0141,-32.8463,144.503,-25.6593,-64.9342,150.51,-13.0141,-63.8882,144.503,-25.6592,-94.7822,150.51,-13.0141,-93.7362,144.503
1636576713522000,-25.809800000000003,13.9514,140.826,-23.5558,-2.76828,144.072,-33.3717,-3.48109,148.879,-13.7398,-2.05547,139.265,-33.3717,-23.7777,148.879,-5.909129999999999,-21.3202,136.273,-33.3718,-44.0744,148.879,-8.01797,-42.5821,135.732,-21.4786,-18.0196,146.052,-25.6932,-33.7278,151.113,-13.1096,-32.814,144.952,-25.6932,-64.7697,151.113,-13.1096,-63.8559,144.952,-25.6932,-94.6177,151.113,-13.1096,-93.7039,144.952
1636576713555000,-25.7873,13.9073,141.013,-23.5271,-2.79157,144.14600000000002,-33.3922,-3.5638,148.841,-13.662,-2.01934,139.45,-33.3922,-23.8604,148.841,-6.036910000000001,-21.178800000000003,136.06199999999998,-33.3922,-44.1571,148.841,-7.94256,-42.463,135.726,-21.4321,-18.0523,146.03699999999998,-25.6596,-33.808,150.93900000000002,-13.0144,-32.818200000000004,144.92000000000002,-25.6596,-64.8499,150.93900000000002,-13.0144,-63.8601,144.92000000000002,-25.6596,-94.6979,150.93800000000002,-13.0144,-93.7081,144.92000000000002
1636576713595000,-25.8041,13.8602,141.001,-23.5333,-2.84573,144.11700000000002,-33.419,-3.63324,148.768,-13.6477,-2.05822,139.466,-33.4189,-23.9299,148.768,-5.97204,-21.2319,136.196,-33.419,-44.2265,148.768,-7.98236,-42.5036,135.691,-21.4193,-18.1022,146.027,-25.64,-33.863299999999995,150.918,-12.9706,-32.854,144.957,-25.64,-64.90520000000001,150.918,-12.9706,-63.8959,144.957,-25.6399,-94.7532,150.918,-12.9706,-93.7439,144.957
1636576713627000,-25.8194,13.8638,140.91500000000002,-23.5242,-2.8088,144.029,-33.417500000000004,-3.61438,148.66199999999998,-13.6309,-2.00322,139.397,-33.417500000000004,-23.911,148.66199999999998,-5.93634,-21.3004,136.262,-33.4176,-44.2076,148.66199999999998,-8.004059999999999,-42.5618,135.574,-21.4089,-18.0711,145.893,-25.630000000000003,-33.8494,150.724,-12.957,-32.8174,144.79000000000002,-25.630000000000003,-64.8913,150.724,-12.957,-63.85940000000001,144.79000000000002,-25.630000000000003,-94.7393,150.724,-12.957,-93.7073,144.79000000000002
1636576713652000,-25.807,13.846799999999998,140.81400000000002,-23.5208,-2.85521,143.911,-33.425,-3.69216,148.515,-13.6166,-2.01825,139.307,-33.425,-23.9888,148.515,-5.92423,-21.2962,136.29500000000002,-33.425,-44.2854,148.515,-8.01266,-42.5576,135.638,-21.4078,-18.1289,145.68,-25.6387,-33.9388,150.398,-12.9509,-32.8666,144.5,-25.6387,-64.9807,150.398,-12.9509,-63.9085,144.5,-25.638600000000004,-94.8287,150.398,-12.9509,-93.7565,144.5
1636576713690000,-25.8491,13.8563,140.752,-23.5726,-2.81236,143.981,-33.4354,-3.59754,148.68,-13.709700000000002,-2.02717,139.281,-33.4354,-23.8942,148.68,-5.91475,-21.3506,136.26,-33.435500000000005,-44.1908,148.68,-8.03109,-42.6147,135.916,-21.456,-18.0706,145.873,-25.6593,-33.831900000000005,150.777,-13.0195,-32.8257,144.755,-25.6593,-64.8738,150.777,-13.0195,-63.8676,144.755,-25.6593,-94.7218,150.777,-13.0195,-93.7156,144.755
1636576713729000,-25.8315,13.8963,141.029,-23.558,-2.82461,144.099,-33.4396,-3.67096,148.749,-13.6765,-1.97826,139.45,-33.4396,-23.9676,148.749,-5.90774,-21.3125,136.257,-33.4396,-44.2642,148.749,-8.031780000000001,-42.5783,135.99200000000002,-21.404400000000003,-18.0891,145.898,-25.5813,-33.8957,150.675,-12.9202,-32.8113,144.717,-25.5813,-64.9376,150.675,-12.9202,-63.8532,144.717,-25.5813,-94.7856,150.675,-12.9202,-93.7012,144.717
1636576713762000,-25.8942,13.9182,141.114,-23.5419,-2.87156,143.95499999999998,-33.4958,-3.83821,148.418,-13.5881,-1.90491,139.49200000000002,-33.4958,-24.1348,148.418,-5.93548,-21.2216,136.277,-33.4958,-44.4315,148.418,-7.95623,-42.4984,136.049,-21.3606,-18.1572,145.51,-25.5585,-34.0623,149.924,-12.8002,-32.8233,144.204,-25.5585,-65.1042,149.924,-12.8002,-63.8652,144.204,-25.5585,-94.9522,149.924,-12.8002,-93.7132,144.204
1636576713795000,-25.8681,13.9451,140.952,-23.5395,-2.7664,144.041,-33.4771,-3.61685,148.565,-13.6019,-1.91595,139.517,-33.4771,-23.9135,148.565,-5.92629,-21.228,136.293,-33.4772,-44.2101,148.565,-7.99638,-42.5004,136.054,-21.4312,-18.0396,145.801,-25.6931,-33.858,150.46099999999998,-12.9528,-32.767700000000005,144.661,-25.6931,-64.9,150.46099999999998,-12.9528,-63.8097,144.661,-25.6931,-94.7479,150.46099999999998,-12.9528,-93.6576,144.661
1636576713819000,-25.823200000000003,13.884,140.872,-23.6202,-2.82695,144.023,-33.504000000000005,-3.5533200000000003,148.683,-13.7363,-2.10059,139.363,-33.504000000000005,-23.85,148.683,-5.9207,-21.2173,136.274,-33.5041,-44.1466,148.683,-8.012690000000001,-42.4874,136.002,-21.5956,-18.0933,145.93800000000002,-25.907400000000003,-33.8253,150.84,-13.234800000000002,-32.894,144.865,-25.907400000000003,-64.8672,150.84,-13.234800000000002,-63.9359,144.865,-25.907400000000003,-94.7152,150.84,-13.234800000000002,-93.7839,144.865
1636576713854000,-25.7868,13.8445,140.68,-23.6465,-2.82592,143.953,-33.5039,-3.48421,148.68099999999998,-13.7892,-2.1676200000000003,139.225,-33.5039,-23.7809,148.68099999999998,-5.91751,-21.3126,136.216,-33.504000000000005,-44.0775,148.68099999999998,-7.934399999999999,-42.5857,135.748,-21.6529,-18.0818,145.985,-25.9789,-33.7596,151.049,-13.3397,-32.9156,144.987,-25.9789,-64.8015,151.049,-13.3397,-63.9575,144.987,-25.9788,-94.6495,151.049,-13.3397,-93.8054,144.987
1636576713896000,-25.8301,13.8344,140.892,-23.7077,-2.93555,144.031,-33.5923,-3.61365,148.701,-13.8231,-2.25746,139.361,-33.5923,-23.9103,148.701,-6.03433,-21.244300000000003,136.031,-33.5923,-44.206900000000005,148.701,-7.93107,-42.5308,135.893,-21.7397,-18.2063,145.97899999999998,-26.1072,-33.9116,150.921,-13.4362,-33.0424,144.935,-26.1072,-64.95349999999999,150.921,-13.4362,-64.0843,144.935,-26.1072,-94.8015,150.921,-13.4362,-93.9323,144.935
1636576713929000,-25.8073,13.8675,140.785,-23.6946,-2.89109,144.026,-33.5928,-3.5308,148.673,-13.7963,-2.25138,139.379,-33.5928,-23.8274,148.673,-6.095940000000001,-21.225,135.95499999999998,-33.5929,-44.1241,148.673,-7.90347,-42.5211,135.858,-21.7456,-18.1511,146.077,-26.1427,-33.8213,151.107,-13.4507,-33.001,145.148,-26.1427,-64.86319999999999,151.107,-13.4507,-64.0429,145.148,-26.1427,-94.7111,151.107,-13.4507,-93.8909,145.148
1636576713961000,-25.8339,13.8423,140.943,-23.7866,-2.92979,144.048,-33.7199,-3.60443,148.614,-13.8533,-2.25515,139.481,-33.7199,-23.9011,148.614,-6.12865,-21.1674,135.864,-33.72,-44.1977,148.614,-7.90557,-42.4671,135.844,-21.8848,-18.2173,145.926,-26.3501,-33.937200000000004,150.732,-13.615799999999998,-33.0724,144.878,-26.3501,-64.9791,150.732,-13.615799999999998,-64.1143,144.878,-26.3501,-94.8271,150.732,-13.615799999999998,-93.9623,144.878
1636576713988000,-25.8101,13.8077,140.973,-23.7103,-2.99846,143.954,-33.6793,-3.71511,148.435,-13.7414,-2.28181,139.472,-33.6793,-24.0117,148.435,-6.14789,-21.1122,135.831,-33.6794,-44.3084,148.435,-7.90985,-42.4111,136.054,-21.8331,-18.3067,145.682,-26.345,-34.074200000000005,150.28199999999998,-13.5667,-33.1556,144.538,-26.345,-65.11609999999999,150.28199999999998,-13.5667,-64.1975,144.538,-26.345,-94.9641,150.28199999999998,-13.5667,-94.0455,144.538
1636576714018000,-25.9316,13.884800000000002,141.03900000000002,-23.8483,-2.97842,143.878,-33.8356,-3.73922,148.31099999999998,-13.861,-2.21761,139.445,-33.8356,-24.0359,148.31099999999998,-6.02306,-21.3246,136.05,-33.8357,-44.3325,148.31099999999998,-7.88806,-42.6142,135.959,-21.9886,-18.3067,145.43699999999998,-26.529000000000003,-34.1226,149.837,-13.7289,-33.1475,144.155,-26.529000000000003,-65.1645,149.837,-13.7289,-64.1894,144.155,-26.529000000000003,-95.0125,149.837,-13.7289,-94.0374,144.155
1636576714057000,-25.911700000000003,13.7716,140.971,-23.8048,-3.02437,143.792,-33.811,-3.80965,148.178,-13.7985,-2.23909,139.405,-33.811,-24.1063,148.178,-5.97229,-21.3494,136.14600000000002,-33.8111,-44.4029,148.178,-7.976179999999999,-42.6276,136.049,-21.93,-18.3543,145.324,-26.4656,-34.187400000000004,149.666,-13.6448,-33.181200000000004,144.046,-26.4656,-65.2293,149.666,-13.6448,-64.2231,144.046,-26.4656,-95.0773,149.666,-13.6448,-94.0711,144.046
1636576714092000,-25.8827,13.8403,140.981,-23.8015,-2.9561900000000003,143.908,-33.7654,-3.70006,148.39600000000002,-13.8375,-2.21231,139.42000000000002,-33.7654,-23.9967,148.39600000000002,-5.94161,-21.4271,136.25799999999998,-33.7654,-44.2933,148.39600000000002,-8.02353,-42.6952,135.928,-21.9317,-18.2789,145.519,-26.4469,-34.0783,150.007,-13.6771,-33.124900000000004,144.254,-26.4469,-65.1202,150.007,-13.6771,-64.1668,144.254,-26.4469,-94.9682,150.007,-13.6771,-94.0148,144.254
1636576714125000,-25.8736,13.8218,141.033,-23.7578,-2.8851,143.98,-33.6996,-3.61157,148.52,-13.816,-2.15862,139.43900000000002,-33.6996,-23.9082,148.52,-5.92755,-21.3922,136.278,-33.6997,-44.2048,148.52,-8.02701,-42.6574,135.834,-21.882,-18.2025,145.636,-26.3777,-33.9855,150.202,-13.634800000000002,-33.0543,144.38299999999998,-26.3777,-65.0274,150.202,-13.634800000000002,-64.0962,144.38299999999998,-26.3777,-94.8754,150.202,-13.634800000000002,-93.9442,144.38299999999998
1636576714153000,-25.798,13.7587,140.861,-23.7343,-2.94578,144.02100000000002,-33.6637,-3.59147,148.601,-13.805,-2.3000800000000003,139.442,-33.6637,-23.8881,148.601,-5.93583,-21.3369,136.29000000000002,-33.6637,-44.1847,148.601,-7.859999999999999,-42.621,136.025,-21.8675,-18.2353,145.913,-26.3649,-33.9388,150.74,-13.6366,-33.1111,144.87,-26.3649,-64.9807,150.74,-13.6366,-64.15299999999999,144.87,-26.3649,-94.8287,150.74,-13.6366,-94.001,144.87
1636576714187000,-25.8765,13.743,141.082,-23.9647,-3.03666,144.174,-33.8789,-3.64148,148.792,-14.0506,-2.43184,139.55599999999998,-33.8789,-23.9381,148.792,-6.04922,-21.3056,136.144,-33.8789,-44.2347,148.792,-7.873220000000001,-42.5986,135.823,-22.2127,-18.3561,145.929,-26.8148,-34.0632,150.644,-14.1065,-33.2879,144.724,-26.8148,-65.10510000000001,150.644,-14.1065,-64.3298,144.724,-26.8148,-94.9531,150.644,-14.1065,-94.1778,144.724
1636576714220000,-25.8443,13.7954,141.197,-23.9185,-2.99316,144.20499999999998,-33.8323,-3.57108,148.827,-14.0046,-2.41524,139.582,-33.8323,-23.8677,148.827,-6.04156,-21.4494,136.28900000000002,-33.8324,-44.1643,148.827,-7.94158,-42.7263,135.64,-22.2241,-18.3243,145.922,-26.8867,-34.0259,150.603,-14.1727,-33.284800000000004,144.675,-26.8867,-65.0678,150.603,-14.1727,-64.3267,144.675,-26.8866,-94.9158,150.603,-14.1727,-94.1747,144.675
1636576714254000,-25.9749,13.8994,141.14100000000002,-23.9326,-2.87425,144.176,-33.8327,-3.46813,148.826,-14.0324,-2.28038,139.526,-33.8327,-23.7648,148.826,-5.987019999999999,-21.5201,136.33499999999998,-33.8328,-44.0614,148.826,-8.02961,-42.7899,136.059,-22.154400000000003,-18.1827,146.006,-26.7218,-33.8719,150.818,-14.0308,-33.1106,144.857,-26.7218,-64.91380000000001,150.818,-14.0308,-64.1525,144.857,-26.7218,-94.7618,150.818,-14.0308,-94.0005,144.857
1636576714288000,-25.936200000000003,13.7744,140.964,-23.8809,-2.967,144.053,-33.800799999999995,-3.58781,148.658,-13.961000000000002,-2.34618,139.449,-33.800799999999995,-23.8844,148.658,-6.0867,-21.2539,136.103,-33.800799999999995,-44.1811,148.658,-7.94503,-42.5423,136.115,-22.059,-18.267,145.916,-26.593,-33.9647,150.728,-13.881200000000002,-33.169200000000004,144.828,-26.593,-65.0066,150.728,-13.881200000000002,-64.2111,144.828,-26.593,-94.8546,150.728,-13.881200000000002,-94.0591,144.828
1636576714321000,-25.8928,13.8667,141.132,-23.8138,-2.92169,144.017,-33.796499999999995,-3.63121,148.466,-13.8311,-2.21216,139.567,-33.796499999999995,-23.9278,148.466,-6.12145,-21.2619,135.985,-33.796499999999995,-44.2245,148.466,-7.945699999999999,-42.5547,136.152,-21.9925,-18.2457,145.659,-26.5685,-34.0243,150.153,-13.774,-33.114999999999995,144.45,-26.5685,-65.0663,150.153,-13.774,-64.1569,144.45,-26.5685,-94.9142,150.153,-13.774,-94.0049,144.45
1636576714354000,-25.8204,13.866,140.761,-23.7542,-2.938,143.86,-33.6943,-3.5762500000000004,148.41400000000002,-13.813999999999998,-2.29976,139.305,-33.6943,-23.8729,148.41400000000002,-6.01009,-21.3244,136.17000000000002,-33.6944,-44.1695,148.41400000000002,-8.00236,-42.6026,136.114,-21.9338,-18.2408,145.68800000000002,-26.4844,-33.9527,150.43599999999998,-13.7426,-33.1346,144.598,-26.4844,-64.9946,150.43599999999998,-13.7426,-64.1765,144.598,-26.4844,-94.8426,150.43599999999998,-13.7426,-94.0245,144.598
1636576714396000,-25.9568,14.0304,141.03199999999998,-23.7986,-2.84559,143.95,-33.7331,-3.61531,148.497,-13.864,-2.07588,139.404,-33.7331,-23.9119,148.497,-6.0775500000000005,-21.3047,136.014,-33.7332,-44.2086,148.497,-7.97998,-42.5916,136.14100000000002,-21.8856,-18.163,145.53699999999998,-26.3383,-33.9736,150.03699999999998,-13.6069,-32.9872,144.21099999999998,-26.3383,-65.0155,150.03699999999998,-13.6069,-64.0291,144.21099999999998,-26.3383,-94.8635,150.03699999999998,-13.6069,-93.8771,144.21099999999998
1636576714428000,-26.067200000000003,13.9883,141.318,-23.8643,-2.88613,144.155,-33.773700000000005,-3.72772,148.745,-13.9548,-2.04454,139.566,-33.773700000000005,-24.0244,148.745,-6.00224,-21.2226,136.238,-33.7738,-44.321,148.745,-7.917520000000001,-42.5084,136.127,-21.869,-18.203,145.655,-26.2205,-34.058800000000005,150.094,-13.5268,-32.9808,144.215,-26.2205,-65.10069999999999,150.094,-13.5268,-64.0227,144.215,-26.2205,-94.9487,150.094,-13.5268,-93.8707,144.215
1636576714452000,-25.9954,13.9459,141.259,-23.801,-2.97979,144.094,-33.759100000000004,-3.8366,148.574,-13.843,-2.12298,139.614,-33.759100000000004,-24.1332,148.574,-5.96533,-21.154,136.315,-33.7592,-44.4299,148.574,-7.861969999999999,-42.4405,136.031,-21.833,-18.3064,145.53699999999998,-26.2447,-34.182,149.85,-13.4852,-33.0841,144.11,-26.2447,-65.2239,149.85,-13.4852,-64.126,144.11,-26.2447,-95.0719,149.85,-13.4852,-93.974,144.11
1636576714496000,-25.9444,13.937,141.077,-23.8537,-2.92101,143.91400000000002,-33.909800000000004,-3.78886,148.161,-13.7975,-2.05315,139.667,-33.909800000000004,-24.0855,148.161,-5.93179,-21.2884,136.31099999999998,-33.9099,-44.3821,148.161,-7.950239999999999,-42.5615,135.885,-21.9117,-18.2493,145.38,-26.4137,-34.1338,149.567,-13.5258,-33.0215,144.124,-26.4137,-65.17569999999999,149.567,-13.5258,-64.0634,144.124,-26.4137,-95.0237,149.567,-13.5258,-93.9114,144.124
1636576714528000,-25.9426,13.9913,141.036,-23.8596,-2.86824,144.024,-33.8016,-3.59445,148.55,-13.917599999999998,-2.14204,139.499,-33.8015,-23.8911,148.55,-5.909129999999999,-21.2674,136.371,-33.8016,-44.1877,148.55,-7.9731,-42.5203,135.523,-21.9764,-18.1806,145.70499999999998,-26.466500000000003,-33.9585,150.286,-13.7197,-33.0274,144.48399999999998,-26.466500000000003,-65.0004,150.286,-13.7197,-64.0693,144.48399999999998,-26.466500000000003,-94.8484,150.286,-13.7197,-93.9173,144.48399999999998
1636576714552000,-25.8924,13.8988,141.068,-23.7423,-2.95566,143.93900000000002,-33.7397,-3.73222,148.33800000000002,-13.7448,-2.17909,139.541,-33.7397,-24.0289,148.33800000000002,-5.922420000000001,-21.2689,136.358,-33.7398,-44.3255,148.33800000000002,-7.9905,-42.5291,135.669,-21.8579,-18.279400000000003,145.517,-26.3811,-34.1008,149.91400000000002,-13.5659,-33.1054,144.275,-26.3811,-65.1427,149.91400000000002,-13.5659,-64.1473,144.275,-26.3811,-94.9907,149.91400000000002,-13.5659,-93.9953,144.275
