utcMicrosecondsSinceEpoch,headX,headY,headZ,neckX,neckY,neckZ,leftShoulderX,leftShoulderY,leftShoulderZ,rightShoulderX,rightShoulderY,rightShoulderZ,leftElbowX,leftElbowY,leftElbowZ,rightElbowX,rightElbowY,rightElbowZ,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ,torsoX,torsoY,torsoZ,leftHipX,leftHipY,leftHipZ,rightHipX,rightHipY,rightHipZ
1636576708358000,-25.9355,14.0295,140.747,-23.8791,-2.21773,144.925,-33.4574,-2.23962,150.239,-14.3007,-2.19584,139.612,-33.4574,-22.5363,150.239,-6.25387,-20.8669,135.636,-33.4575,-42.8329,150.239,-7.3252,-42.2118,135.845,-21.9076,-17.2107,148.417,-26.1805,-32.2179,155.374,-13.6918,-32.1894,148.445
1636576708391000,-25.8927,14.0573,140.685,-23.8147,-2.16646,144.866,-33.4003,-2.21591,150.167,-14.229,-2.117,139.565,-33.4003,-22.5126,150.167,-6.28329,-20.8249,135.636,-33.400400000000005,-42.8092,150.167,-7.43438,-42.1616,136.078,-21.8377,-17.1723,148.301,-26.191000000000003,-32.2107,155.237,-13.5307,-32.1454,148.235
1636576708420000,-25.934,13.9674,140.99200000000002,-23.7264,-2.28992,144.95499999999998,-33.3115,-2.51222,150.25,-14.1412,-2.06761,139.66,-33.3115,-22.8089,150.25,-6.30622,-20.7632,135.574,-33.3116,-43.1055,150.25,-7.520149999999999,-42.0953,136.10899999999998,-21.5718,-17.3064,148.225,-25.9061,-32.4735,155.079,-12.9284,-32.1725,147.91
1636576708453000,-25.980200000000004,14.0005,141.042,-23.733,-2.25805,144.999,-33.308499999999995,-2.52788,150.31,-14.1575,-1.98822,139.68699999999998,-33.308499999999995,-22.8245,150.31,-6.3197,-20.7216,135.502,-33.3086,-43.1211,150.31,-7.659999999999999,-42.0482,135.958,-21.495,-17.262700000000002,148.27100000000002,-25.6286,-32.4469,155.078,-12.8853,-32.0878,148.009
1636576708486000,-25.964800000000004,14.0329,141.02,-23.5805,-2.20365,144.927,-33.177800000000005,-2.55659,150.19400000000002,-13.9831,-1.8507,139.66,-33.177800000000005,-22.8532,150.19400000000002,-6.34262,-20.5626,135.475,-33.1779,-43.1499,150.19400000000002,-7.65134,-41.8915,135.943,-21.2598,-17.2067,148.15,-25.4051,-32.447500000000005,154.922,-12.473,-31.9719,147.825
1636576708520000,-25.9629,14.0736,141.06,-23.6207,-2.1817900000000003,144.935,-33.2215,-2.49789,150.199,-14.019900000000002,-1.8657,139.672,-33.2215,-22.7945,150.199,-6.2302,-20.6054,135.557,-33.2216,-43.0911,150.199,-7.71503,-41.925,135.776,-21.3719,-17.2012,148.135,-25.4966,-32.4305,154.829,-12.7498,-32.0108,147.841
1636576708556000,-25.9507,14.0088,141.02100000000002,-23.5905,-2.2603,144.969,-33.2157,-2.58513,150.18800000000002,-13.9652,-1.93546,139.751,-33.2157,-22.8818,150.18800000000002,-6.27975,-20.6079,135.55599999999998,-33.2158,-43.1784,150.18800000000002,-7.653329999999999,-41.9206,136.245,-21.2942,-17.2502,148.272,-25.3666,-32.4551,155.027,-12.6292,-32.0252,148.121
1636576708590000,-25.8942,14.012899999999998,140.956,-23.6023,-2.30013,144.916,-33.2466,-2.58983,150.102,-13.958099999999998,-2.01043,139.731,-33.2466,-22.8865,150.102,-6.29147,-20.6456,135.575,-33.2467,-43.1831,150.102,-7.59996,-41.9669,136.226,-21.3764,-17.301,148.21800000000002,-25.4944,-32.4924,154.93099999999998,-12.8064,-32.111200000000004,148.10899999999998
1636576708623000,-25.9568,13.9858,141.03,-23.5977,-2.30329,144.89100000000002,-33.2414,-2.70071,150.07,-13.9539,-1.90587,139.712,-33.2414,-22.997300000000003,150.07,-6.30424,-20.709,135.66400000000002,-33.2414,-43.294,150.07,-7.687019999999999,-42.029700000000005,136.223,-21.3064,-17.3336,148.004,-25.4946,-32.630900000000004,154.597,-12.5357,-32.0968,147.638
1636576708657000,-25.9409,13.8816,140.966,-23.571,-2.45204,144.781,-33.2406,-2.93586,149.904,-13.9014,-1.96823,139.659,-33.2406,-23.2325,149.904,-6.22796,-20.7005,135.722,-33.2407,-43.5291,149.904,-7.68181,-42.0181,136.248,-21.2409,-17.5041,147.75799999999998,-25.3713,-32.8794,154.15699999999998,-12.4505,-32.2329,147.31199999999998
1636576708691000,-25.9283,13.9164,140.77100000000002,-23.5495,-2.40439,144.706,-33.2388,-2.87991,149.792,-13.8602,-1.92888,139.619,-33.2388,-23.1765,149.792,-6.20451,-20.7389,135.717,-33.2389,-43.473200000000006,149.792,-7.706010000000001,-42.0544,136.216,-21.226,-17.4496,147.725,-25.2546,-32.8066,154.079,-12.5506,-32.1831,147.41
1636576708723000,-26.0212,13.8488,140.785,-23.5649,-2.4902100000000003,144.62,-33.288,-3.03844,149.63299999999998,-13.8417,-1.94198,139.606,-33.288,-23.3351,149.63299999999998,-6.20098,-20.7045,135.709,-33.2881,-43.6317,149.63299999999998,-7.80001,-42.0138,136.171,-21.1943,-17.5417,147.571,-25.26,-32.9561,153.841,-12.3875,-32.2303,147.204
1636576708756000,-25.9977,13.878,140.744,-23.5129,-2.47009,144.548,-33.2534,-3.05605,149.525,-13.7724,-1.88413,139.572,-33.2534,-23.3527,149.525,-6.20259,-20.7221,135.693,-33.2535,-43.6493,149.525,-7.772119999999999,-42.0316,136.243,-21.1131,-17.522399999999998,147.473,-25.1522,-32.962,153.68800000000002,-12.2744,-32.1873,147.10899999999998
1636576708790000,-25.9243,13.874199999999998,140.715,-23.5391,-2.45414,144.60899999999998,-33.2589,-2.96708,149.634,-13.819399999999998,-1.94119,139.58499999999998,-33.2589,-23.2637,149.634,-6.19575,-20.7087,135.598,-33.2589,-43.5604,149.634,-7.82834,-42.0162,136.01600000000002,-21.1782,-17.4912,147.642,-25.0828,-32.8589,153.91199999999998,-12.5517,-32.1976,147.435
1636576708823000,-25.877,13.8829,140.549,-23.5322,-2.4042000000000003,144.58499999999998,-33.2603,-2.82971,149.602,-13.8042,-1.9787,139.56900000000002,-33.2602,-23.1263,149.602,-6.17318,-20.8139,135.626,-33.2603,-43.423,149.602,-7.86053,-42.1043,136.405,-21.2491,-17.428,147.738,-25.2295,-32.7257,154.122,-12.7025,-32.177800000000005,147.66199999999998
1636576708857000,-25.859500000000004,13.9379,140.629,-23.4781,-2.38885,144.56400000000002,-33.194,-2.85285,149.6,-13.7621,-1.92485,139.527,-33.194,-23.1495,149.6,-6.16186,-20.8758,135.679,-33.1941,-43.4461,149.6,-7.76699,-42.178,136.332,-21.1929,-17.4393,147.58499999999998,-25.3399,-32.7969,153.941,-12.4756,-32.1825,147.272
1636576708890000,-25.8685,13.976,140.60399999999998,-23.4777,-2.33483,144.6,-33.1759,-2.79123,149.672,-13.7794,-1.87844,139.529,-33.1759,-23.0879,149.672,-6.18562,-20.8058,135.631,-33.176,-43.3845,149.672,-7.841150000000001,-42.1095,136.074,-21.1688,-17.374000000000002,147.66199999999998,-25.1987,-32.7114,154.03900000000002,-12.5212,-32.1148,147.409
1636576708924000,-25.9907,13.8101,140.95,-23.5929,-2.44695,144.82999999999998,-33.267,-2.9228300000000003,149.946,-13.9188,-1.97106,139.714,-33.267,-23.2195,149.946,-6.20184,-20.7056,135.583,-33.2671,-43.5161,149.946,-7.862999999999999,-42.0115,135.935,-21.238,-17.480600000000003,147.885,-25.1518,-32.822500000000005,154.255,-12.6142,-32.2058,147.624
1636576708957000,-25.93,13.9014,140.86700000000002,-23.6483,-2.3507100000000003,144.844,-33.3335,-2.71763,149.947,-13.9632,-1.9838,139.741,-33.3335,-23.0143,149.947,-6.26039,-20.6952,135.567,-33.333600000000004,-43.3109,149.947,-7.802809999999999,-42.0085,136.012,-21.3752,-17.358,148.079,-25.2801,-32.5994,154.57,-12.9239,-32.1313,148.059
1636576708989000,-25.9079,14.0278,140.927,-23.7042,-2.22675,145.005,-33.3608,-2.42866,150.168,-14.0476,-2.02484,139.841,-33.3608,-22.7253,150.168,-6.29538,-20.6897,135.558,-33.3609,-43.0219,150.168,-7.69379,-42.0005,136.34300000000002,-21.5693,-17.215600000000002,148.411,-25.5213,-32.3317,155.072,-13.3474,-32.0771,148.56199999999998
1636576709029000,-25.8947,13.9667,140.977,-23.6965,-2.26829,145.027,-33.3525,-2.47853,150.193,-14.0405,-2.05806,139.86,-33.3525,-22.7752,150.193,-6.312189999999999,-20.6724,135.597,-33.3525,-43.0718,150.193,-7.70858,-41.9816,136.469,-21.578,-17.273500000000002,148.375,-25.7806,-32.4164,155.106,-13.1383,-32.1411,148.342
1636576709060000,-25.8772,13.9405,140.732,-23.7663,-2.23536,145.106,-33.4168,-2.28366,150.285,-14.115799999999998,-2.18705,139.927,-33.4168,-22.5803,150.285,-6.3162,-20.681800000000003,135.654,-33.4168,-42.8769,150.285,-7.730469999999999,-41.9984,136.264,-21.7148,-17.168100000000003,148.79000000000002,-25.7472,-32.1313,155.738,-13.5793,-32.0704,149.208
1636576709085000,-25.899400000000004,13.8961,140.66500000000002,-23.7307,-2.31551,145.066,-33.4033,-2.41605,150.204,-14.0582,-2.21496,139.928,-33.4033,-22.7127,150.204,-6.30817,-20.8089,135.669,-33.4034,-43.0093,150.204,-7.699389999999999,-42.1245,136.39100000000002,-21.6321,-17.25,148.724,-25.9251,-32.2509,155.778,-13.1417,-32.118,148.987
1636576709118000,-25.864,13.8906,140.634,-23.6242,-2.34655,144.934,-33.3134,-2.54698,150.038,-13.9351,-2.1461300000000003,139.82999999999998,-33.3134,-22.8436,150.038,-6.31105,-20.8783,135.61,-33.3135,-43.1402,150.038,-7.67107,-42.1932,136.424,-21.4488,-17.2985,148.477,-25.7859,-32.3851,155.45,-12.7608,-32.1157,148.589
1636576709154000,-25.7843,13.8448,140.621,-23.5564,-2.37344,144.89100000000002,-33.2638,-2.60128,149.95999999999998,-13.8489,-2.1456,139.822,-33.2638,-22.8979,149.95999999999998,-6.32418,-20.8359,135.654,-33.2639,-43.1945,149.95999999999998,-7.48613,-42.165,136.384,-21.3905,-17.3434,148.366,-25.6288,-32.4636,155.185,-12.8205,-32.163,148.497
1636576709187000,-25.8019,13.8153,140.637,-23.5645,-2.40382,144.865,-33.2798,-2.60936,149.921,-13.8492,-2.19828,139.81,-33.2798,-22.906,149.921,-6.233359999999999,-20.9432,135.716,-33.2799,-43.2026,149.921,-7.42968,-42.2739,136.35399999999998,-21.4122,-17.3637,148.393,-25.5896,-32.4576,155.215,-12.9301,-32.189800000000005,148.628
1636576709221000,-25.7904,13.9043,140.721,-23.5212,-2.36265,144.851,-33.208600000000004,-2.63204,149.956,-13.8338,-2.0932500000000003,139.745,-33.2085,-22.9287,149.956,-6.276059999999999,-20.9235,135.671,-33.208600000000004,-43.2253,149.956,-7.39371,-42.2635,136.049,-21.317500000000003,-17.3465,148.24200000000002,-25.5616,-32.5096,155.031,-12.6659,-32.151,148.23399999999998
1636576709254000,-25.832600000000003,13.908600000000002,140.815,-23.5565,-2.41965,144.911,-33.243,-2.75201,150.014,-13.87,-2.0872900000000003,139.807,-33.243,-23.0486,150.014,-6.2174700000000005,-20.908,135.726,-33.2431,-43.3453,150.014,-7.392010000000001,-42.2458,136.116,-21.3107,-17.4207,148.196,-25.4458,-32.640699999999995,154.844,-12.6839,-32.2028,148.12
1636576709287000,-25.8603,13.9099,140.70499999999998,-23.6074,-2.3715,144.84,-33.3115,-2.70336,149.91,-13.903200000000002,-2.03964,139.769,-33.3115,-23.0,149.91,-6.28735,-20.7823,135.65,-33.3116,-43.2966,149.91,-7.50276,-42.1193,135.975,-21.3782,-17.375700000000002,148.124,-25.4818,-32.5966,154.717,-12.816300000000002,-32.1634,148.1
1636576709321000,-25.9046,13.7793,140.857,-23.6605,-2.54678,144.85899999999998,-33.3555,-2.91248,149.945,-13.9656,-2.18107,139.773,-33.3554,-23.2091,149.945,-6.21968,-20.796100000000003,135.70999999999998,-33.3555,-43.5057,149.945,-7.525799999999999,-42.1283,135.737,-21.4376,-17.579,148.01600000000002,-25.574,-32.8512,154.50799999999998,-12.8554,-32.3714,147.83599999999998
1636576709354000,-25.896,13.8718,140.72,-23.6967,-2.3996500000000003,144.82,-33.4153,-2.6792100000000003,149.866,-13.9781,-2.1201,139.775,-33.4153,-22.9758,149.866,-6.24968,-20.8768,135.667,-33.4153,-43.2725,149.866,-7.667230000000001,-42.2029,135.654,-21.5656,-17.419999999999998,148.09300000000002,-25.669400000000003,-32.6198,154.603,-13.1996,-32.2611,148.13
1636576709387000,-25.9274,13.9725,140.857,-23.7419,-2.34459,144.933,-33.4109,-2.60003,150.073,-14.0729,-2.08916,139.793,-33.4109,-22.896700000000003,150.073,-6.29537,-20.8187,135.643,-33.411,-43.1933,150.073,-7.62374,-42.1508,135.548,-21.6062,-17.365299999999998,148.204,-25.672500000000003,-32.5498,154.772,-13.2686,-32.2221,148.178
1636576709420000,-26.0276,13.9098,141.127,-23.8947,-2.58354,144.747,-33.587599999999995,-2.9565,149.834,-14.2019,-2.21059,139.66,-33.5875,-23.2531,149.834,-6.31096,-20.7793,135.66,-33.587599999999995,-43.5498,149.834,-7.54034,-42.1142,135.337,-21.8738,-17.715799999999998,147.489,-26.0705,-33.0873,153.493,-13.6352,-32.6088,146.967
1636576709454000,-25.9569,13.9481,141.06199999999998,-23.847,-2.67686,144.45,-33.597500000000004,-3.18109,149.41199999999998,-14.0964,-2.17262,139.488,-33.597500000000004,-23.4777,149.41199999999998,-6.23078,-20.919,135.73,-33.597500000000004,-43.7744,149.41199999999998,-7.71002,-42.2378,135.418,-21.874,-17.8833,146.78199999999998,-26.1563,-33.4131,152.297,-13.645599999999998,-32.7662,145.93099999999998
1636576709487000,-25.8923,13.9014,140.73399999999998,-23.7611,-2.71796,144.232,-33.5351,-3.2186100000000004,149.149,-13.987,-2.2173100000000003,139.31400000000002,-33.5351,-23.5152,149.149,-6.05363,-21.070500000000003,135.949,-33.5351,-43.8119,149.149,-7.69935,-42.3694,135.346,-21.8283,-17.941,146.523,-26.1658,-33.4852,151.97,-13.6252,-32.8428,145.66
1636576709524000,-25.8979,13.9875,140.702,-23.7526,-2.64001,144.224,-33.5421,-3.1320900000000003,149.113,-13.963,-2.14793,139.33499999999998,-33.5421,-23.4287,149.113,-6.09535,-21.1029,135.85399999999998,-33.5422,-43.7254,149.113,-7.63311,-42.4157,135.576,-21.8221,-17.8597,146.558,-26.1736,-33.3951,152.029,-13.6096,-32.763600000000004,145.754
1636576709558000,-25.9064,14.0304,140.954,-23.7558,-2.57419,144.293,-33.5385,-3.13957,149.18800000000002,-13.9732,-2.00881,139.398,-33.5385,-23.4362,149.18800000000002,-6.12143,-21.0362,135.83599999999998,-33.5385,-43.7328,149.18800000000002,-7.62203,-42.3545,135.605,-21.7916,-17.8149,146.458,-26.1014,-33.4183,151.763,-13.5532,-32.6931,145.48399999999998
1636576709591000,-25.9377,13.916,140.967,-23.8417,-2.68957,144.35,-33.6235,-3.19635,149.254,-14.0598,-2.18279,139.447,-33.6235,-23.493,149.254,-6.13265,-20.9094,135.821,-33.6236,-43.7896,149.254,-7.74244,-42.2182,135.445,-21.91,-17.9185,146.63,-26.254,-33.4726,152.05599999999998,-13.7026,-32.8224,145.764
1636576709625000,-25.875400000000003,13.913900000000002,140.783,-23.7074,-2.64374,144.182,-33.5308,-3.17583,148.998,-13.884,-2.11165,139.365,-33.5308,-23.4725,148.998,-6.14236,-20.9624,135.81300000000002,-33.5308,-43.7691,148.998,-7.82017,-42.2671,135.45499999999998,-21.7927,-17.8841,146.403,-26.179,-33.4657,151.714,-13.577000000000002,-32.783100000000005,145.535
1636576709658000,-25.859,13.924600000000002,140.632,-23.6912,-2.6975,144.128,-33.529,-3.24805,148.913,-13.8535,-2.14696,139.342,-33.529,-23.5447,148.913,-6.14685,-21.0271,135.846,-33.529,-43.8413,148.913,-7.891450000000001,-42.3283,135.619,-21.730600000000003,-17.9238,146.40699999999998,-26.0784,-33.5032,151.754,-13.4615,-32.7971,145.61700000000002
1636576709691000,-25.8466,13.8943,140.6,-23.6557,-2.71436,144.119,-33.4859,-3.26567,148.92000000000002,-13.8255,-2.16305,139.318,-33.4859,-23.5623,148.92000000000002,-6.15314,-21.0723,135.839,-33.4859,-43.8589,148.92000000000002,-7.919370000000001,-42.3719,135.582,-21.665,-17.9294,146.448,-25.9772,-33.498000000000005,151.855,-13.371199999999998,-32.791000000000004,145.698
1636576709725000,-25.8818,13.8669,140.605,-23.7113,-2.78671,144.06099999999998,-33.556,-3.35623,148.82999999999998,-13.866499999999998,-2.21719,139.292,-33.556,-23.6529,148.82999999999998,-6.14295,-21.0989,135.87,-33.556,-43.9495,148.82999999999998,-7.91708,-42.397000000000006,135.543,-21.7481,-18.0197,146.294,-26.0972,-33.6178,151.58499999999998,-13.4728,-32.8874,145.469
1636576709757000,-25.8648,13.8367,140.603,-23.7143,-2.88114,143.935,-33.6125,-3.53082,148.57999999999998,-13.8162,-2.23147,139.291,-33.6124,-23.8275,148.57999999999998,-6.13756,-21.1739,135.952,-33.6125,-44.1241,148.57999999999998,-7.92037,-42.4723,135.68699999999998,-21.7788,-18.1496,145.924,-26.1909,-33.8348,150.892,-13.4957,-33.0015,144.935
1636576709786000,-25.879700000000003,13.8798,140.596,-23.744300000000003,-2.84927,144.055,-33.6052,-3.43734,148.78699999999998,-13.883500000000002,-2.26119,139.324,-33.6052,-23.734,148.78699999999998,-6.02267,-21.3147,136.139,-33.6053,-44.0306,148.78699999999998,-8.003499999999999,-42.5768,135.374,-21.8092,-18.0981,146.193,-26.1986,-33.7241,151.366,-13.5494,-32.9697,145.296
1636576709820000,-25.8805,13.8685,140.695,-23.7293,-2.79413,144.131,-33.5724,-3.36746,148.902,-13.8861,-2.22079,139.36,-33.5724,-23.6641,148.902,-6.07978,-21.2223,136.014,-33.572500000000005,-43.9607,148.902,-7.80179,-42.5095,135.269,-21.804,-18.0448,146.27,-26.1924,-33.6633,151.47,-13.5649,-32.927800000000005,145.35
1636576709856000,-25.9487,13.884,140.74200000000002,-23.8267,-2.76331,144.226,-33.628,-3.28723,149.08800000000002,-14.0254,-2.2394,139.365,-33.628,-23.5839,149.08800000000002,-6.11583,-21.1357,135.96300000000002,-33.6281,-43.8805,149.08800000000002,-7.68511,-42.4341,135.15,-21.8966,-17.9976,146.476,-26.253500000000003,-33.568,151.844,-13.6796,-32.8959,145.607
1636576709889000,-25.8592,13.9207,140.413,-23.7935,-2.70638,144.106,-33.6108,-3.17443,148.941,-13.9761,-2.23832,139.27,-33.6108,-23.4711,148.941,-6.13559,-21.0873,135.909,-33.6109,-43.767700000000005,148.941,-7.6363,-42.3956,135.2,-21.8877,-17.921,146.502,-26.2798,-33.4359,152.001,-13.6839,-32.8354,145.797
1636576709923000,-25.8795,14.0251,140.608,-23.8627,-2.64975,144.158,-33.703,-3.13746,148.945,-14.0224,-2.16205,139.371,-33.7029,-23.4341,148.945,-6.13277,-21.1106,135.897,-33.703,-43.7307,148.945,-7.75538,-42.4013,134.974,-22.0336,-17.9018,146.364,-26.5159,-33.4667,151.64,-13.8929,-32.8411,145.5
1636576709956000,-25.9353,13.9126,140.956,-23.8847,-2.74186,144.221,-33.7371,-3.2977800000000004,148.975,-14.0323,-2.18595,139.466,-33.7371,-23.5944,148.975,-6.15267,-20.9896,135.85899999999998,-33.7371,-43.891000000000005,148.975,-7.65716,-42.2981,135.203,-22.0649,-18.0249,146.20499999999998,-26.5632,-33.6644,151.238,-13.927,-32.9514,145.14
1636576709990000,-25.8563,13.8912,140.786,-23.893,-2.73849,143.978,-33.7354,-3.28932,148.754,-14.0506,-2.18765,139.202,-33.7354,-23.586,148.754,-6.15149,-21.0084,135.871,-33.7355,-43.8826,148.754,-7.77081,-42.3119,135.29500000000002,-22.1048,-18.0344,145.899,-26.6282,-33.6836,150.88299999999998,-14.0049,-32.9771,144.75799999999998
1636576710023000,-25.7527,13.8729,140.58800000000002,-23.7644,-2.81495,143.88299999999998,-33.647000000000006,-3.35985,148.576,-13.881899999999998,-2.27006,139.19,-33.647000000000006,-23.6565,148.576,-6.02911,-21.1807,136.121,-33.647000000000006,-43.9531,148.576,-7.895659999999999,-42.4534,135.286,-21.9873,-18.107,145.85,-26.5482,-33.7485,150.826,-13.8723,-33.0496,144.807
1636576710057000,-25.8374,13.9506,140.533,-23.809,-2.7844100000000003,143.95,-33.6864,-3.31586,148.655,-13.9317,-2.25295,139.244,-33.6864,-23.6125,148.655,-5.96795,-21.3901,136.225,-33.6865,-43.9091,148.655,-7.826420000000001,-42.6536,135.154,-22.005000000000003,-18.0609,146.011,-26.5358,-33.6783,151.091,-13.866,-32.9966,145.055
1636576710090000,-25.8953,13.834700000000002,140.625,-23.909,-2.86316,143.988,-33.7894,-3.41834,148.685,-14.0286,-2.30799,139.291,-33.7893,-23.715,148.685,-6.06906,-21.2252,136.116,-33.7894,-44.0116,148.685,-7.6974,-42.5191,135.357,-22.1109,-18.1519,145.96300000000002,-26.6474,-33.7966,150.95,-13.9785,-33.0848,144.928
1636576710120000,-25.8613,13.9977,140.675,-23.8772,-2.696,144.022,-33.7526,-3.2606900000000003,148.728,-14.0017,-2.13131,139.316,-33.7526,-23.5573,148.728,-6.1935400000000005,-21.2142,136.154,-33.7527,-43.854,148.728,-7.631019999999999,-42.5219,135.35,-22.0943,-17.9955,145.928,-26.6418,-33.657,150.85,-13.981,-32.9331,144.816
1636576710150000,-25.8298,13.8207,140.68,-23.8703,-2.88279,143.951,-33.7595,-3.46131,148.626,-13.981,-2.30427,139.275,-33.7595,-23.7579,148.626,-6.17501,-21.0393,136.035,-33.7596,-44.0546,148.626,-7.74234,-42.3424,135.326,-22.0685,-18.1787,145.869,-26.6048,-33.845299999999995,150.784,-13.9287,-33.1038,144.791
1636576710195000,-25.8659,13.9209,140.798,-23.8864,-2.90091,144.00799999999998,-33.7852,-3.5006500000000003,148.661,-13.9875,-2.30117,139.356,-33.7852,-23.7973,148.661,-6.17231,-21.1775,136.06,-33.7853,-44.093900000000005,148.661,-7.682689999999999,-42.4917,135.716,-22.094900000000003,-18.2077,145.847,-26.6478,-33.8989,150.667,-13.9589,-33.1301,144.704
1636576710228000,-25.9286,13.866499999999998,140.842,-23.9229,-2.90919,144.14,-33.7996,-3.45295,148.846,-14.0462,-2.36542,139.434,-33.7996,-23.7496,148.846,-6.17475,-21.1552,136.018,-33.7996,-44.0462,148.846,-7.647629999999999,-42.4756,135.837,-22.1269,-18.1941,146.143,-26.6637,-33.8277,151.16400000000002,-13.9983,-33.130399999999995,145.129
1636576710260000,-25.8833,13.878800000000002,140.725,-23.8524,-2.94123,144.054,-33.7493,-3.52361,148.712,-13.9555,-2.35885,139.395,-33.7493,-23.8202,148.712,-6.17223,-21.1737,136.04000000000002,-33.7494,-44.1169,148.712,-7.63014,-42.4964,135.841,-22.0453,-18.2349,145.981,-26.5825,-33.9019,150.894,-13.8937,-33.1552,144.922
1636576710285000,-25.8539,13.9532,140.707,-23.86,-2.89052,144.174,-33.7111,-3.3992600000000004,148.935,-14.0089,-2.38178,139.41199999999998,-33.7111,-23.6959,148.935,-6.157500000000001,-21.2146,135.996,-33.7111,-43.9925,148.935,-7.770189999999999,-42.523,135.612,-22.0476,-18.157400000000003,146.292,-26.552100000000003,-33.7505,151.464,-13.9182,-33.0981,145.358
1636576710321000,-25.8824,13.9034,140.753,-23.8018,-2.83226,144.206,-33.684,-3.41568,148.893,-13.9195,-2.24884,139.518,-33.684,-23.7123,148.893,-6.16605,-21.1926,136.011,-33.684,-44.0089,148.893,-7.82268,-42.4863,135.274,-21.9051,-18.0921,146.305,-26.3437,-33.7259,151.409,-13.6732,-32.9779,145.399
1636576710355000,-25.9025,13.9219,140.62,-23.7913,-2.78116,144.154,-33.6467,-3.32704,148.903,-13.9359,-2.23528,139.405,-33.6467,-23.6237,148.903,-6.17295,-21.089,135.927,-33.6468,-43.9203,148.903,-7.838249999999999,-42.3878,135.32,-21.8595,-18.0135,146.41199999999998,-26.2471,-33.5959,151.715,-13.6084,-32.8958,145.625
1636576710387000,-25.8895,13.8195,140.55599999999998,-23.8883,-2.81711,144.294,-33.6617,-3.2192700000000003,149.21800000000002,-14.115,-2.41495,139.37,-33.6617,-23.5159,149.21800000000002,-6.17338,-21.0702,135.93699999999998,-33.6617,-43.8125,149.21800000000002,-7.69871,-42.3808,135.349,-21.9818,-18.0055,146.83800000000002,-26.3441,-33.4518,152.54000000000002,-13.806299999999998,-32.9359,146.223
1636576710425000,-25.8948,13.841,140.728,-23.7376,-2.80409,144.263,-33.5403,-3.3905000000000003,149.10899999999998,-13.9348,-2.21768,139.417,-33.5403,-23.6871,149.10899999999998,-6.23671,-21.1024,135.959,-33.5403,-43.9838,149.10899999999998,-7.764,-42.4135,135.36700000000002,-21.6753,-18.0056,146.595,-25.899400000000004,-33.5831,152.035,-13.3266,-32.831,145.82
1636576710459000,-25.8863,13.8627,140.56199999999998,-23.653,-2.7815000000000003,144.169,-33.4753,-3.4336,148.97,-13.830699999999998,-2.1294,139.368,-33.4753,-23.7302,148.97,-6.19862,-21.0738,135.96300000000002,-33.4754,-44.0269,148.97,-7.677460000000001,-42.392,135.541,-21.5061,-17.9735,146.498,-25.6554,-33.5835,151.904,-13.0632,-32.7475,145.749
1636576710487000,-25.8409,13.7846,140.533,-23.5799,-2.91122,143.99,-33.408300000000004,-3.66505,148.764,-13.7514,-2.15739,139.215,-33.408300000000004,-23.9617,148.764,-6.17803,-21.0638,135.933,-33.4084,-44.258300000000006,148.764,-7.62574,-42.3836,135.459,-21.378,-18.1241,146.12,-25.4761,-33.8202,151.31199999999998,-12.8761,-32.8538,145.191
1636576710517000,-25.872300000000003,13.840700000000002,140.602,-23.5691,-2.86378,144.087,-33.386900000000004,-3.61069,148.886,-13.7512,-2.11687,139.288,-33.386900000000004,-23.9073,148.886,-6.0573500000000005,-21.3193,136.208,-33.386900000000004,-44.204,148.886,-7.7071,-42.6204,135.614,-21.3477,-18.0683,146.26600000000002,-25.4206,-33.7517,151.52,-12.8318,-32.794,145.36700000000002
1636576710551000,-25.8364,13.8648,140.493,-23.5051,-2.76847,144.147,-33.3444,-3.48083,148.908,-13.6658,-2.05611,139.387,-33.3444,-23.7775,148.908,-5.98134,-21.3518,136.32,-33.3445,-44.0741,148.908,-7.712680000000001,-42.6422,135.584,-21.2748,-17.9477,146.486,-25.3538,-33.5837,151.876,-12.7352,-32.670100000000005,145.77100000000002
1636576710584000,-25.8565,13.9255,140.65,-23.5437,-2.6813,144.18900000000002,-33.355900000000005,-3.40471,149.003,-13.7315,-1.9579,139.374,-33.355900000000005,-23.7013,149.003,-5.94871,-21.3468,136.419,-33.356,-43.998000000000005,149.003,-7.626049999999999,-42.6415,135.66500000000002,-21.3122,-17.872,146.454,-25.3711,-33.5265,151.80599999999998,-12.7902,-32.5989,145.63299999999998
1636576710618000,-25.8293,13.9174,140.776,-23.5258,-2.77589,144.113,-33.3681,-3.5734699999999995,148.853,-13.683600000000002,-1.97831,139.372,-33.3681,-23.8701,148.853,-5.92986,-21.2691,136.471,-33.3681,-44.1667,148.853,-7.67806,-42.5596,135.754,-21.3227,-18.0047,146.125,-25.4298,-33.7448,151.176,-12.8093,-32.7221,145.097
1636576710662000,-25.878,13.8778,140.93800000000002,-23.6237,-2.84829,144.20999999999998,-33.4942,-3.61056,148.897,-13.7531,-2.08602,139.522,-33.4942,-23.9072,148.897,-5.90861,-21.3122,136.491,-33.4943,-44.2038,148.897,-7.840730000000001,-42.573,135.489,-21.5077,-18.0951,146.18599999999998,-25.7223,-33.8308,151.169,-13.061000000000002,-32.852999999999994,145.156
