utcMicrosecondsSinceEpoch,headX,headY,headZ,neckX,neckY,neckZ,leftShoulderX,leftShoulderY,leftShoulderZ,rightShoulderX,rightShoulderY,rightShoulderZ,leftElbowX,leftElbowY,leftElbowZ,rightElbowX,rightElbowY,rightElbowZ,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ,torsoX,torsoY,torsoZ,leftHipX,leftHipY,leftHipZ,rightHipX,rightHipY,rightHipZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftFootX,leftFootY,leftFootZ,rightFootX,rightFootY,rightFootZ
28723,1636576724686000,-25.8413,13.925299999999998,140.849,-23.945,-2.678,144.371,-33.702600000000004,-3.0176100000000003,149.334,-14.187299999999999,-2.33838,139.40699999999998,-34.577600000000004,-15.4338,131.112,-6.2165300000000006,-20.8991,135.645,-28.0211,-17.3505,109.864,-7.82047,-42.2048,136.21300000000002,-22.0733,-17.8564,147.012,-26.582600000000003,-33.257,152.898,-13.820599999999999,-32.812799999999996,146.40699999999998,-23.5242,-63.82000000000001,148.41,-13.820599999999999,-63.8547,146.40699999999998,-16.3472,-92.3475,143.353,-13.820599999999999,-93.70270000000001,146.40699999999998
28724,1636576724720000,-25.820800000000002,13.9529,140.72,-24.0246,-2.56581,144.471,-33.7532,-2.73179,149.498,-14.296100000000001,-2.39984,139.44400000000002,-34.5053,-15.5267,130.832,-6.17323,-20.985300000000002,135.673,-27.8474,-17.3963,109.60799999999999,-7.76956,-42.2939,136.172,-22.287399999999998,-17.718600000000002,147.333,-26.912200000000002,-32.9798,153.482,-14.1882,-32.7627,146.90699999999998,-24.4613,-63.714999999999996,149.884,-14.1882,-63.804700000000004,146.90699999999998,-18.0379,-92.49080000000001,145.237,-14.1882,-93.65259999999999,146.90699999999998
28725,1636576724754000,-25.727600000000002,13.902000000000001,140.808,-23.996000000000002,-2.5882300000000003,144.509,-33.783,-2.7577100000000003,149.422,-14.209100000000001,-2.41875,139.596,-34.355900000000005,-15.3933,130.993,-6.2131,-20.955000000000002,135.65,-27.7648,-17.360300000000002,109.755,-7.798430000000001,-42.2667,136.038,-22.3159,-17.7558,147.333,-27.035899999999998,-33.0341,153.369,-14.2356,-32.8125,146.943,-25.0731,-63.8796,150.488,-14.2356,-63.8544,146.943,-19.3237,-92.8575,146.23,-14.2356,-93.7024,146.943
28726,1636576724787000,-25.6755,13.8783,140.70499999999998,-23.8617,-2.69927,144.297,-33.677499999999995,-2.99456,149.14600000000002,-14.0459,-2.40399,139.448,-34.363600000000005,-15.4465,131.03,-6.24698,-21.0613,135.663,-27.8045,-17.380699999999997,109.77799999999999,-7.84472,-42.3611,136.386,-22.131800000000002,-17.9039,146.873,-26.8209,-33.3017,152.62,-13.982800000000001,-32.915499999999994,146.278,-25.2496,-64.2178,150.31300000000002,-13.982800000000001,-63.95739999999999,146.278,-20.102600000000002,-93.35990000000001,146.421,-13.982800000000001,-93.80539999999999,146.278
28727,1636576724821000,-25.6401,13.8139,140.498,-23.6899,-2.69329,144.182,-33.544799999999995,-3.06691,148.947,-13.834999999999999,-2.31968,139.418,-34.3312,-15.543600000000001,130.756,-6.1990099999999995,-21.1483,135.663,-27.7115,-17.419999999999998,109.51700000000001,-7.89363,-42.4462,136.216,-21.813399999999998,-17.8607,146.874,-26.3816,-33.2725,152.682,-13.4924,-32.7838,146.45,-25.124100000000002,-64.2339,150.83499999999998,-13.4924,-63.8257,146.45,-20.5153,-93.5094,147.285,-13.4924,-93.6737,146.45
28728,1636576724855000,-25.702199999999998,13.9689,140.9,-23.654400000000003,-2.65041,144.281,-33.4969,-3.1651,149.058,-13.8119,-2.13572,139.505,-34.3543,-15.610499999999998,130.643,-6.16683,-21.1334,135.698,-27.7027,-17.4386,109.40899999999999,-7.81685,-42.4396,135.967,-21.673,-17.8451,146.727,-26.1281,-33.376400000000004,152.296,-13.255,-32.7033,146.049,-25.1218,-64.3668,150.818,-13.255,-63.7452,146.049,-20.9939,-93.75059999999999,147.58499999999998,-13.255,-93.5932,146.049
28729,1636576724887000,-25.6498,13.9418,140.691,-23.5603,-2.64033,144.21800000000002,-33.3913,-3.12761,149.023,-13.7293,-2.15305,139.413,-34.439499999999995,-15.5888,130.82,-6.17277,-21.0001,135.7,-28.5391,-17.4601,109.38399999999999,-7.8575,-42.3053,135.959,-21.5452,-17.808699999999998,146.803,-25.9591,-33.2958,152.53,-13.101099999999999,-32.6585,146.246,-25.154,-64.3047,151.347,-13.101099999999999,-63.7004,146.246,-21.4558,-93.7764,148.40699999999998,-13.101099999999999,-93.5484,146.246
28730,1636576724921000,-25.664800000000003,13.891499999999999,140.8,-23.601300000000002,-2.70612,144.348,-33.4271,-3.16657,149.167,-13.7755,-2.24566,139.529,-34.426,-15.648900000000001,130.802,-6.13994,-21.0493,135.751,-28.3336,-17.4196,109.405,-7.793229999999999,-42.3584,135.865,-21.6366,-17.8873,146.904,-26.0974,-33.3695,152.60999999999999,-13.2463,-32.7673,146.307,-25.4533,-64.3903,151.66400000000002,-13.2463,-63.8092,146.307,-22.1391,-93.9333,148.994,-13.2463,-93.6572,146.307
28731,1636576724957000,-25.7281,13.898500000000002,140.902,-23.676,-2.78867,144.326,-33.5195,-3.2939599999999998,149.10399999999998,-13.8325,-2.28339,139.547,-34.458600000000004,-15.7266,130.802,-6.14409,-21.0526,135.798,-28.0524,-17.4389,109.49000000000001,-7.755129999999999,-42.3656,135.791,-21.7375,-18.0006,146.70999999999998,-26.236200000000004,-33.543,152.22,-13.3619,-32.8821,145.97,-25.7209,-64.57140000000001,151.462,-13.3619,-63.924,145.97,-22.75,-94.1722,149.04000000000002,-13.3619,-93.772,145.97
28732,1636576724992000,-25.726,13.869900000000001,140.797,-23.838,-2.70831,144.497,-33.6462,-3.01911,149.35999999999999,-14.0298,-2.39751,139.634,-34.4296,-15.765199999999998,130.671,-6.1525,-21.0533,135.86700000000002,-27.882299999999997,-17.4524,109.397,-7.726430000000001,-42.369600000000005,135.866,-22.0173,-17.8786,147.2,-26.6107,-33.2521,153.083,-13.782599999999999,-32.845600000000005,146.723,-26.1984,-64.28540000000001,152.477,-13.782599999999999,-63.8875,146.723,-23.5345,-93.9331,150.281,-13.782599999999999,-93.7355,146.723
28733,1636576725024000,-25.7012,13.8566,140.74200000000002,-23.881800000000002,-2.62793,144.64100000000002,-33.7082,-2.81944,149.474,-14.0555,-2.43641,139.808,-34.4623,-15.7203,130.861,-6.29928,-21.1452,135.96099999999998,-27.858999999999998,-17.4234,109.604,-7.87534,-42.461,136.077,-22.1373,-17.7618,147.58800000000002,-26.8187,-33.0209,153.696,-13.9669,-32.7704,147.374,-26.4889,-64.0572,153.21099999999998,-13.9669,-63.81230000000001,147.374,-24.099600000000002,-93.74289999999999,151.222,-13.9669,-93.66029999999999,147.374
28734,1636576725052000,-25.759800000000002,13.8256,140.809,-23.9299,-2.68379,144.72,-33.7707,-2.83189,149.527,-14.089099999999998,-2.5356899999999998,139.913,-34.464800000000004,-15.6934,130.943,-6.30406,-21.169999999999998,135.901,-27.8302,-17.4059,109.69500000000001,-7.96023,-42.4707,136.404,-22.221,-17.806800000000003,147.752,-26.9475,-33.0267,153.928,-14.076699999999999,-32.833,147.64100000000002,-26.683600000000002,-64.065,153.541,-14.076699999999999,-63.874900000000004,147.64100000000002,-24.54,-93.78150000000001,151.741,-14.076699999999999,-93.72290000000001,147.64100000000002
28735,1636576725097000,-25.860500000000002,13.8466,140.95499999999998,-24.235300000000002,-2.77055,144.712,-33.9988,-2.82755,149.673,-14.471799999999998,-2.71354,139.75,-34.349599999999995,-15.540199999999999,131.003,-6.3778,-21.191300000000002,135.954,-27.7894,-17.339599999999997,109.739,-7.90548,-42.5032,136.456,-22.7267,-17.9586,147.506,-27.602999999999998,-33.1839,153.54500000000002,-14.8333,-33.109300000000005,147.05599999999998,-27.3918,-64.2235,153.23499999999999,-14.8333,-64.1513,147.05599999999998,-25.4682,-93.965,151.607,-14.8333,-93.9992,147.05599999999998
28736,1636576725127000,-25.911399999999997,13.881800000000002,140.975,-24.4045,-2.70894,144.769,-34.1005,-2.6573599999999997,149.85999999999999,-14.7086,-2.76051,139.678,-34.3271,-15.486099999999999,131.017,-6.4673,-21.5295,136.191,-27.603699999999996,-17.5048,109.826,-8.0129,-42.8429,136.276,-22.990299999999998,-17.8981,147.616,-27.9166,-33.0535,153.793,-15.2353,-33.1209,147.134,-27.7478,-64.09389999999999,153.54500000000002,-15.2353,-64.1628,147.134,-26.0211,-93.85560000000001,152.074,-15.2353,-94.01079999999999,147.134
28737,1636576725151000,-25.9315,13.8897,140.932,-24.4451,-2.6932,144.777,-34.189,-2.65124,149.778,-14.7013,-2.73515,139.776,-34.5393,-15.484200000000001,131.356,-6.40633,-21.656299999999998,136.35899999999998,-27.538099999999996,-17.5962,110.26400000000001,-8.083490000000001,-42.9621,136.423,-23.0216,-17.8725,147.678,-27.97,-33.0244,153.85,-15.225999999999999,-33.0792,147.309,-27.834899999999998,-64.06530000000001,153.651,-15.225999999999999,-64.1211,147.309,-26.284699999999997,-93.8434,152.322,-15.225999999999999,-93.9691,147.309
28738,1636576725183000,-25.940800000000003,13.8179,141.013,-24.3498,-2.7737,144.822,-34.1459,-2.7821100000000003,149.72,-14.5536,-2.7653,139.923,-34.4758,-15.4988,131.332,-6.46798,-21.5275,136.293,-27.6738,-17.4714,110.16199999999999,-8.05691,-42.838499999999996,136.577,-22.8825,-17.9481,147.73,-27.8214,-33.128,153.842,-15.009,-33.117000000000004,147.435,-27.713299999999997,-64.16929999999999,153.683,-15.009,-64.1589,147.435,-26.321199999999997,-93.9606,152.483,-15.009,-94.0069,147.435
28739,1636576725228000,-25.9577,13.902000000000001,141.103,-24.346799999999998,-2.71701,144.909,-34.2012,-2.76497,149.68800000000002,-14.4924,-2.66905,140.129,-34.3969,-15.499500000000001,131.202,-6.57568,-21.5202,136.124,-27.7046,-17.4045,109.989,-7.99836,-42.841,136.544,-22.8592,-17.8886,147.823,-27.816000000000003,-33.0915,153.864,-14.9274,-33.028800000000004,147.612,-27.7295,-64.13300000000001,153.737,-14.9274,-64.0707,147.612,-26.4792,-93.9351,152.653,-14.9274,-93.9187,147.612
28740,1636576725263000,-26.0036,13.929499999999999,141.099,-24.3982,-2.65396,144.923,-34.1524,-2.6651599999999998,149.902,-14.644,-2.64276,139.945,-34.4051,-15.505799999999999,131.195,-6.636660000000001,-21.4089,135.994,-27.745600000000003,-17.3812,109.96900000000001,-7.9637,-42.7346,136.50799999999998,-22.9013,-17.8278,147.822,-27.7832,-33.009,153.977,-15.0257,-32.994299999999996,147.465,-27.714,-64.05069999999999,153.875,-15.0257,-64.0362,147.465,-26.5908,-93.8615,152.897,-15.0257,-93.88419999999999,147.465
28741,1636576725294000,-25.9644,13.986099999999999,141.04500000000002,-24.3991,-2.5907,144.911,-34.131299999999996,-2.55398,149.935,-14.666900000000002,-2.62742,139.887,-34.4246,-15.3656,131.345,-6.656820000000001,-21.3602,135.973,-27.5336,-17.5628,110.227,-7.949859999999999,-42.6886,136.496,-22.948900000000002,-17.765,147.831,-27.863099999999996,-32.9153,154.03699999999998,-15.1343,-32.9633,147.466,-27.8077,-63.957100000000004,153.956,-15.1343,-64.0052,147.466,-26.7985,-93.7749,153.073,-15.1343,-93.8532,147.466
28742,1636576725319000,-25.958,13.9652,141.124,-24.402099999999997,-2.65809,144.85999999999999,-34.154700000000005,-2.69456,149.845,-14.649600000000001,-2.62162,139.874,-34.3692,-15.3081,131.349,-6.652469999999999,-21.2774,135.973,-28.012900000000002,-17.638399999999997,110.08399999999999,-7.78348,-42.6055,136.75,-22.9298,-17.858,147.628,-27.835199999999997,-33.0817,153.658,-15.0798,-33.034,147.137,-27.7909,-64.1235,153.59300000000002,-15.0798,-64.0759,147.137,-26.883999999999997,-93.9471,152.797,-15.0798,-93.9239,147.137
28743,1636576725350000,-26.0226,13.986699999999999,141.105,-24.408099999999997,-2.5848199999999997,144.85,-34.1429,-2.6383,149.871,-14.6734,-2.53134,139.828,-34.394600000000004,-15.413,131.255,-6.59098,-21.3415,136.002,-27.9258,-17.5192,109.997,-7.97184,-42.648700000000005,136.919,-22.8846,-17.7758,147.642,-27.7271,-33.0017,153.717,-14.995,-32.9317,147.15,-27.6916,-64.0435,153.66500000000002,-14.995,-63.9736,147.15,-26.876600000000003,-93.8718,152.948,-14.995,-93.8216,147.15
28744,1636576725384000,-25.9752,13.8797,141.05,-24.328200000000002,-2.69649,144.784,-34.1029,-2.79288,149.726,-14.5535,-2.6000900000000002,139.842,-34.4857,-15.5154,131.232,-6.62909,-21.160800000000002,135.993,-27.915,-17.4607,109.987,-7.66387,-42.4832,136.981,-22.765,-17.8829,147.57999999999998,-27.5939,-33.132400000000004,153.607,-14.8096,-33.006299999999996,147.143,-27.5656,-64.1743,153.566,-14.8096,-64.0483,147.143,-26.833,-94.0063,152.919,-14.8096,-93.8962,147.143
28745,1636576725424000,-25.940199999999997,13.9368,141.071,-24.273400000000002,-2.59571,144.78199999999998,-34.0676,-2.71979,149.685,-14.4792,-2.47164,139.879,-34.478899999999996,-15.5452,131.15,-6.65545,-21.3336,135.949,-27.8988,-17.4343,109.901,-7.8601,-42.6288,137.259,-22.678800000000003,-17.778,147.583,-27.4892,-33.0415,153.591,-14.679300000000001,-32.8792,147.178,-27.466500000000003,-64.0833,153.557,-14.679300000000001,-63.9211,147.178,-26.8079,-93.91839999999999,152.974,-14.679300000000001,-93.76910000000001,147.178
28746,1636576725457000,-25.904000000000003,13.8963,140.978,-24.23,-2.58659,144.72,-34.001999999999995,-2.71936,149.667,-14.458099999999998,-2.45382,139.772,-34.4835,-15.5444,131.18099999999998,-6.67018,-21.1947,135.981,-27.9075,-17.4096,109.928,-7.773999999999999,-42.5089,137.074,-22.575,-17.750899999999998,147.582,-27.3103,-33.001999999999995,153.679,-14.529499999999999,-32.8284,147.208,-27.2922,-64.0439,153.652,-14.529499999999999,-63.8703,147.208,-26.7,-93.8814,153.127,-14.529499999999999,-93.7183,147.208
28747,1636576725490000,-25.8781,13.874799999999999,140.875,-24.1755,-2.6421900000000003,144.68900000000002,-33.9619,-2.7650300000000003,149.608,-14.389199999999999,-2.51935,139.769,-34.4726,-15.573699999999999,131.082,-6.67423,-21.1566,135.989,-27.8868,-17.4009,109.828,-7.76388,-42.4745,137.06400000000002,-22.512700000000002,-17.7928,147.618,-27.249599999999997,-33.023700000000005,153.76500000000001,-14.45,-32.863,147.331,-27.2351,-64.06559999999999,153.744,-14.45,-63.9049,147.331,-26.7027,-93.9051,153.27,-14.45,-93.7529,147.331
28748,1636576725520000,-25.977999999999998,13.9462,140.93800000000002,-24.2957,-2.70195,144.613,-34.0963,-2.86774,149.502,-14.495099999999999,-2.53617,139.723,-34.4825,-15.645500000000002,131.074,-6.664759999999999,-21.2154,136.073,-27.849400000000003,-17.419999999999998,109.83,-7.77864,-42.534,137.128,-22.6996,-17.903200000000002,147.296,-27.5125,-33.212900000000005,153.178,-14.694300000000002,-32.9961,146.783,-27.5009,-64.2548,153.161,-14.694300000000002,-64.038,146.783,-27.022100000000002,-94.0959,152.73399999999998,-14.694300000000002,-93.886,146.783
28749,1636576725553000,-25.9567,13.904499999999999,141.268,-24.3775,-2.72171,144.822,-34.0752,-2.8309699999999998,149.91,-14.6799,-2.61245,139.73499999999999,-34.505399999999995,-15.566999999999998,131.227,-6.5979600000000005,-21.2561,136.16400000000002,-28.6553,-17.4105,109.775,-7.774649999999999,-42.5728,137.199,-22.837799999999998,-17.9428,147.43,-27.639999999999997,-33.2354,153.365,-14.956399999999999,-33.0925,146.71099999999998,-27.6307,-64.2773,153.352,-14.956399999999999,-64.1344,146.71099999999998,-27.2001,-94.1197,152.967,-14.956399999999999,-93.9823,146.71099999999998
28750,1636576725586000,-25.9326,13.8948,140.977,-24.3524,-2.74572,144.668,-34.0943,-2.8159099999999997,149.673,-14.610400000000002,-2.6755299999999997,139.66400000000002,-34.655,-15.439599999999999,131.599,-6.466559999999999,-21.465899999999998,136.441,-29.1077,-17.4515,110.077,-8.03228,-42.7668,137.004,-22.8506,-17.9531,147.378,-27.7195,-33.2064,153.361,-14.978,-33.1146,146.816,-27.7121,-64.2483,153.35,-14.978,-64.15650000000001,146.816,-27.3248,-94.0917,153.004,-14.978,-94.0045,146.816
28751,1636576725619000,-25.921,13.9292,140.784,-24.284200000000002,-2.70764,144.725,-34.1161,-2.74044,149.548,-14.4523,-2.67485,139.901,-34.6338,-15.508199999999999,131.477,-6.495699999999999,-21.4026,136.35399999999998,-29.314999999999998,-17.4237,109.88499999999999,-8.03362,-42.7125,136.792,-22.7933,-17.8729,147.661,-27.732,-33.0596,153.751,-14.872900000000001,-33.0168,147.442,-27.726100000000002,-64.10159999999999,153.74200000000002,-14.872900000000001,-64.0587,147.442,-27.3778,-93.9459,153.43,-14.872900000000001,-93.9067,147.442
28752,1636576725653000,-25.9024,13.843700000000002,140.995,-24.2319,-2.7203600000000003,144.802,-34.0597,-2.82246,149.636,-14.4041,-2.61827,139.96800000000002,-34.4888,-15.553,131.212,-6.596970000000001,-21.3827,136.26500000000001,-28.602999999999998,-17.4078,109.76700000000001,-8.03519,-42.700900000000004,136.745,-22.6643,-17.8919,147.669,-27.5236,-33.1303,153.697,-14.6698,-32.9968,147.375,-27.5188,-64.1722,153.69,-14.6698,-64.03869999999999,147.375,-27.2055,-94.0172,153.409,-14.6698,-93.8866,147.375
28753,1636576725686000,-25.8544,13.8139,141.001,-24.158099999999997,-2.83209,144.696,-33.9898,-2.98771,149.522,-14.3265,-2.67647,139.87,-34.4751,-15.616,131.19,-6.62646,-21.2917,136.255,-28.2942,-17.405,109.819,-7.984910000000001,-42.6181,136.639,-22.584200000000003,-18.0306,147.413,-27.439600000000002,-33.3309,153.285,-14.580699999999998,-33.127300000000005,146.974,-27.4358,-64.3728,153.28,-14.580699999999998,-64.1692,146.974,-27.154000000000003,-94.2183,153.027,-14.580699999999998,-94.0172,146.974
28754,1636576725720000,-25.992399999999996,13.8232,141.15,-24.169999999999998,-2.83215,144.76600000000002,-34.0259,-3.07522,149.538,-14.3141,-2.58907,139.993,-34.388799999999996,-15.6612,131.073,-6.65663,-21.395599999999998,136.22899999999998,-28.0596,-17.406399999999998,109.739,-8.02009,-42.7231,136.582,-22.500899999999998,-18.0286,147.43900000000002,-27.276999999999997,-33.384,153.233,-14.3864,-33.066,146.991,-27.273899999999998,-64.4259,153.22899999999998,-14.3864,-64.1079,146.991,-27.020400000000002,-94.2719,153.001,-14.3864,-93.9559,146.991
28755,1636576725753000,-26.0186,13.7985,141.219,-24.160400000000003,-2.8272500000000003,144.84,-33.9757,-3.06982,149.696,-14.3452,-2.58469,139.98399999999998,-34.3474,-15.656200000000002,131.096,-6.67277,-21.3386,136.202,-27.953500000000002,-17.3981,109.77799999999999,-7.9144000000000005,-42.6497,137.113,-22.436600000000002,-18.0085,147.566,-27.1315,-33.3484,153.46800000000002,-14.2941,-33.031099999999995,147.11700000000002,-27.129,-64.3903,153.464,-14.2941,-64.07300000000001,147.11700000000002,-26.9009,-94.2367,153.259,-14.2941,-93.921,147.11700000000002
28756,1636576725789000,-26.006,13.7236,141.262,-24.194399999999998,-2.90747,144.78900000000002,-34.028800000000004,-3.1787400000000003,149.605,-14.36,-2.6361999999999997,139.973,-34.372,-15.6655,131.166,-6.66793,-21.3619,136.232,-27.8942,-17.3878,109.87100000000001,-7.935930000000001,-42.667899999999996,137.296,-22.5078,-18.1169,147.377,-27.2524,-33.503699999999995,153.113,-14.39,-33.1489,146.815,-27.2505,-64.54560000000001,153.111,-14.39,-64.1908,146.815,-27.045299999999997,-94.3923,152.926,-14.39,-94.03880000000001,146.815
28757,1636576725822000,-25.8671,13.6998,141.483,-24.0435,-2.94108,144.794,-33.8799,-3.28541,149.601,-14.2071,-2.59675,139.987,-34.4134,-15.7587,131.052,-6.686660000000001,-21.4567,136.178,-27.883100000000002,-17.418100000000003,109.768,-7.95647,-42.7527,137.448,-22.3344,-18.1772,147.2,-27.0579,-33.638400000000004,152.749,-14.1928,-33.1881,146.462,-27.0563,-64.6803,152.747,-14.1928,-64.22999999999999,146.462,-26.871699999999997,-94.5273,152.581,-14.1928,-94.078,146.462
28758,1636576725856000,-25.8228,13.7299,141.397,-24.028399999999998,-2.9261500000000003,144.754,-33.8431,-3.27897,149.605,-14.2137,-2.57333,139.902,-34.3472,-15.714699999999999,131.14600000000002,-6.68553,-21.4708,136.22899999999998,-27.8764,-17.3911,109.84400000000001,-7.965059999999999,-42.767700000000005,137.502,-22.3201,-18.1721,147.101,-27.03,-33.6488,152.621,-14.1934,-33.187400000000004,146.276,-27.0288,-64.6908,152.619,-14.1934,-64.2293,146.276,-26.8627,-94.53790000000001,152.469,-14.1934,-94.07730000000001,146.276
28759,1636576725889000,-25.848200000000002,13.6949,141.394,-24.0786,-2.85862,144.844,-33.807900000000004,-3.15123,149.864,-14.3492,-2.566,139.823,-34.3875,-15.7576,131.171,-6.68627,-21.392599999999998,136.178,-27.8935,-17.4071,109.875,-7.95023,-42.6982,137.32,-22.3387,-18.0791,147.328,-26.961399999999998,-33.490899999999996,153.096,-14.2363,-33.1082,146.53,-26.9604,-64.5328,153.095,-14.2363,-64.1501,146.53,-26.810899999999997,-94.3801,152.95999999999998,-14.2363,-93.9981,146.53
28760,1636576725922000,-25.8029,13.591999999999999,141.542,-24.0715,-2.94661,144.933,-33.8344,-3.2229799999999997,149.89000000000001,-14.308600000000002,-2.6702500000000002,139.976,-34.3543,-15.6892,131.27,-6.60355,-21.401699999999998,136.177,-27.9099,-17.371299999999998,109.96099999999998,-7.87997,-42.6919,137.554,-22.368100000000002,-18.1682,147.43900000000002,-27.0493,-33.5706,153.18699999999998,-14.2803,-33.2091,146.703,-27.0485,-64.6125,153.18599999999998,-14.2803,-64.251,146.703,-26.913999999999998,-94.4599,153.06400000000002,-14.2803,-94.099,146.703
28761,1636576725956000,-25.802100000000003,13.6124,141.363,-24.0209,-2.91775,144.9,-33.799099999999996,-3.13597,149.831,-14.2426,-2.69953,139.969,-34.3361,-15.6972,131.322,-6.527880000000001,-21.4263,136.18099999999998,-27.914499999999997,-17.374299999999998,110.005,-7.852079999999999,-42.7016,137.736,-22.3307,-18.110599999999998,147.579,-27.0351,-33.4461,153.483,-14.246,-33.160700000000006,147.034,-27.034399999999998,-64.488,153.482,-14.246,-64.20259999999999,147.034,-26.913400000000003,-94.3356,153.373,-14.246,-94.0506,147.034
28762,1636576725989000,-25.835199999999997,13.5987,141.373,-24.1365,-2.9134,144.978,-33.937,-3.07028,149.86700000000002,-14.336099999999998,-2.75653,140.08800000000002,-34.687599999999996,-15.6654,131.503,-6.5879900000000005,-21.4786,136.15,-28.077199999999998,-17.357300000000002,110.24600000000001,-7.79481,-42.7573,137.759,-22.5256,-18.1041,147.719,-27.3238,-33.3973,153.658,-14.5057,-33.1922,147.263,-27.3233,-64.4392,153.65699999999998,-14.5057,-64.2341,147.263,-27.2144,-94.2869,153.559,-14.5057,-94.0821,147.263
28763,1636576726022000,-25.803800000000003,13.5126,141.587,-24.016,-2.9984,144.9,-33.818400000000004,-3.31443,149.776,-14.2136,-2.6823699999999997,140.024,-34.380700000000004,-15.6916,131.344,-6.6502799999999995,-21.4921,136.10399999999998,-27.961000000000002,-17.3858,110.029,-7.76926,-42.7745,137.732,-22.2914,-18.2193,147.381,-26.9771,-33.647000000000006,153.05,-14.1565,-33.2336,146.673,-26.9767,-64.6889,153.049,-14.1565,-64.2755,146.673,-26.8787,-94.53659999999999,152.96099999999998,-14.1565,-94.1235,146.673
28764,1636576726055000,-25.8377,13.5347,141.546,-24.0066,-3.0156099999999997,144.821,-33.8133,-3.42095,149.682,-14.2,-2.61027,139.959,-34.351,-15.7375,131.284,-6.4843,-21.4653,136.123,-27.9541,-17.4018,109.95899999999999,-7.74262,-42.7549,137.524,-22.2344,-18.2593,147.125,-26.8752,-33.768,152.608,-14.049100000000001,-33.2379,146.249,-26.8748,-64.8099,152.607,-14.049100000000001,-64.2798,146.249,-26.786700000000003,-94.6577,152.528,-14.049100000000001,-94.1277,146.249
28765,1636576726089000,-25.704,13.3766,141.167,-23.9707,-3.1368400000000003,144.656,-33.7513,-3.42446,149.577,-14.190100000000001,-2.84922,139.73399999999998,-34.438,-15.7396,131.42000000000002,-6.47304,-21.368299999999998,136.121,-28.6461,-17.4187,109.93299999999999,-7.775620000000001,-42.669200000000004,137.286,-22.255699999999997,-18.3527,147.175,-26.936799999999998,-33.7567,152.91199999999998,-14.1447,-33.3805,146.475,-26.936500000000002,-64.7986,152.91199999999998,-14.1447,-64.42240000000001,146.475,-26.8572,-94.6464,152.84,-14.1447,-94.2704,146.475
28766,1636576726122000,-25.5989,13.4012,140.829,-23.8701,-3.09267,144.57,-33.7111,-3.3455,149.371,-14.0291,-2.8398399999999997,139.768,-34.3827,-15.814400000000001,131.21099999999998,-6.5198599999999995,-21.662200000000002,136.147,-28.2489,-17.436799999999998,109.81199999999998,-7.7602400000000005,-42.970299999999995,137.26600000000002,-22.1782,-18.2864,147.237,-26.9219,-33.6456,153.04500000000002,-14.0508,-33.3149,146.76500000000001,-26.921699999999998,-64.6875,153.04500000000002,-14.0508,-64.35679999999999,146.76500000000001,-26.850299999999997,-94.53529999999999,152.98,-14.0508,-94.2048,146.76500000000001
28767,1636576726156000,-25.5787,13.531200000000002,140.555,-23.8482,-2.99871,144.448,-33.6774,-3.2024500000000002,149.277,-14.0191,-2.79498,139.619,-34.298899999999996,-15.8161,131.075,-6.4357299999999995,-21.7604,136.14000000000001,-28.0285,-17.438,109.71300000000001,-7.82847,-43.0385,137.567,-22.1697,-18.1752,147.224,-26.9189,-33.485,153.158,-14.063300000000002,-33.2185,146.842,-26.9187,-64.5269,153.158,-14.063300000000002,-64.2604,146.842,-26.8545,-94.37480000000001,153.1,-14.063300000000002,-94.10839999999999,146.842
28768,1636576726189000,-25.7291,13.6261,140.873,-24.011400000000002,-2.9011,144.763,-33.7834,-3.00177,149.708,-14.2393,-2.80043,139.818,-34.3233,-15.8526,131.054,-6.4427,-21.6871,136.177,-27.970999999999997,-17.440199999999997,109.71199999999999,-7.83725,-42.9529,137.788,-22.3908,-18.0621,147.65699999999998,-27.1606,-33.2889,153.784,-14.3797,-33.1572,147.317,-27.160500000000003,-64.3308,153.784,-14.3797,-64.1991,147.317,-27.1027,-94.1787,153.732,-14.3797,-94.0471,147.317
28769,1636576726222000,-25.7866,13.6597,140.976,-24.1114,-2.9072,144.942,-33.8928,-2.9449,149.871,-14.330099999999998,-2.86951,140.013,-34.3267,-15.7636,131.362,-6.5737,-21.607400000000002,136.125,-27.976999999999997,-17.3966,110.021,-7.78757,-42.8771,137.831,-22.546,-18.0554,147.933,-27.377,-33.228300000000004,154.147,-14.584,-33.179,147.7,-27.3769,-64.27029999999999,154.147,-14.584,-64.2209,147.7,-27.324900000000003,-94.1182,154.1,-14.584,-94.0689,147.7
28770,1636576726255000,-25.885199999999998,13.652099999999999,141.24200000000002,-24.2423,-2.9477599999999997,145.103,-34.0305,-2.97579,150.02,-14.4541,-2.91973,140.18699999999998,-34.3791,-15.728,131.441,-6.62702,-21.6148,136.132,-27.981599999999997,-17.374000000000002,110.11500000000001,-7.76446,-42.906,137.602,-22.7385,-18.1187,148.011,-27.635700000000003,-33.307900000000004,154.13299999999998,-14.833699999999999,-33.271300000000004,147.703,-27.6356,-64.3498,154.13299999999998,-14.833699999999999,-64.3132,147.703,-27.5888,-94.1978,154.091,-14.833699999999999,-94.1612,147.703
